N, Version, Threshold, Blocks, Threads, Samples
2048,1,1,4096,1024,6.626016,6.678528,6.614208,6.619200,6.588800
2048,1,1,8192,1,0.159840,0.159744,0.161536,0.160320,0.181216
2048,1,1,8192,2,0.186560,0.187392,0.186432,0.185408,0.188192
2048,1,1,8192,4,0.232896,0.235520,0.233440,0.224256,0.235008
2048,1,1,8192,8,0.314496,0.312320,0.312480,0.312288,0.313632
2048,1,1,8192,16,0.452064,0.452896,0.457728,0.457664,0.453632
2048,1,1,8192,32,0.648960,0.649920,0.647200,0.651904,0.662528
2048,1,1,8192,64,0.993280,0.961184,0.998400,1.000448,0.955584
2048,1,1,8192,128,1.678720,1.712736,1.684544,1.778816,1.676576
2048,1,1,8192,256,2.977888,2.993600,2.999296,3.045376,3.017504
2048,1,1,8192,512,5.805056,6.049792,5.904480,6.254592,6.346432
2048,1,1,8192,1024,12.240928,12.474432,12.812960,12.762848,12.770304
2048,1,1,16384,1,0.262336,0.261088,0.283488,0.263328,0.261120
2048,1,1,16384,2,0.316544,0.315392,0.318496,0.315744,0.315392
2048,1,1,16384,4,0.409248,0.406176,0.407808,0.408768,0.407104
2048,1,1,16384,8,0.566272,0.560448,0.557056,0.565248,0.565408
2048,1,1,16384,16,0.791552,0.792576,0.799712,0.835072,0.798368
2048,1,1,16384,32,1.084896,1.092896,1.097312,1.097472,1.083392
2048,1,1,16384,64,1.701728,1.735392,1.689600,1.690976,1.693248
2048,1,1,16384,128,3.118048,3.140608,3.112960,3.109920,3.147968
2048,1,1,16384,256,6.084448,6.114368,5.719008,6.050400,6.060192
2048,1,1,16384,512,12.142592,12.094912,12.172288,12.107584,12.141056
2048,1,1,16384,1024,25.085793,23.356993,23.807840,25.101536,25.134399
2048,1,1,32768,1,0.457760,0.457728,0.457888,0.452192,0.487424
2048,1,1,32768,2,0.563648,0.563200,0.563872,0.568160,0.564768
2048,1,1,32768,4,0.750592,0.741696,0.713696,0.736256,0.739680
2048,1,1,32768,8,1.070080,1.079264,1.078688,1.039360,1.054624
2048,1,1,32768,16,1.379744,1.420960,1.335648,1.343520,1.303552
2048,1,1,32768,32,1.814816,1.807456,1.805888,1.819232,1.828320
2048,1,1,32768,64,2.920096,3.002368,3.102720,3.136352,3.115904
2048,1,1,32768,128,5.902528,5.900832,5.915296,5.906432,5.902432
2048,1,1,32768,256,11.722944,11.004928,11.073536,11.080704,11.696128
2048,1,1,32768,512,23.773184,23.833569,23.670912,22.016001,21.982208
2048,1,1,32768,1024,46.018559,47.793442,46.216320,46.018368,46.171745
2048,1,4,1,1,0.421024,0.421824,0.424320,0.415552,0.424928
2048,1,4,1,2,0.283936,0.288160,0.283552,0.285280,0.284224
2048,1,4,1,4,0.196192,0.195296,0.197440,0.195584,0.198656
2048,1,4,1,8,0.137888,0.138496,0.138848,0.137568,0.154912
2048,1,4,1,16,0.101632,0.101568,0.101408,0.101792,0.101920
2048,1,4,1,32,0.080352,0.076992,0.076608,0.078816,0.077824
2048,1,4,1,64,0.065792,0.068224,0.067456,0.090560,0.070144
2048,1,4,1,128,0.061376,0.054272,0.060288,0.060160,0.059360
2048,1,4,1,256,0.052224,0.052672,0.052640,0.053024,0.044032
2048,1,4,1,512,0.050880,0.051264,0.050176,0.049536,0.041984
2048,1,4,1,1024,0.049088,0.049216,0.049152,0.041984,0.049152
2048,1,4,2,1,0.237568,0.237152,0.238400,0.236960,0.237568
2048,1,4,2,2,0.169248,0.169216,0.168512,0.167488,0.168512
2048,1,4,2,4,0.124192,0.125568,0.124160,0.124928,0.124416
2048,1,4,2,8,0.094592,0.091136,0.090112,0.090336,0.090880
2048,1,4,2,16,0.072800,0.076288,0.074752,0.074752,0.072448
2048,1,4,2,32,0.064128,0.065536,0.066368,0.066560,0.068032
2048,1,4,2,64,0.058912,0.060000,0.060416,0.059072,0.059008
2048,1,4,2,128,0.056128,0.055296,0.056992,0.054944,0.056320
2048,1,4,2,256,0.049088,0.049312,0.048224,0.048896,0.049280
2048,1,4,2,512,0.049152,0.048352,0.049152,0.048160,0.049344
2048,1,4,2,1024,0.053504,0.051520,0.044768,0.045056,0.053504
2048,1,4,4,1,0.146752,0.145824,0.135168,0.143360,0.143232
2048,1,4,4,2,0.113664,0.108544,0.110304,0.105888,0.106816
2048,1,4,4,4,0.086240,0.085792,0.083840,0.085824,0.102816
2048,1,4,4,8,0.070240,0.071744,0.072032,0.073920,0.074400
2048,1,4,4,16,0.064128,0.064768,0.057216,0.065216,0.064864
2048,1,4,4,32,0.059840,0.058400,0.058624,0.058976,0.059392
2048,1,4,4,64,0.055296,0.053760,0.055936,0.073280,0.055584
2048,1,4,4,128,0.053344,0.053920,0.046944,0.056128,0.055040
2048,1,4,4,256,0.050144,0.048544,0.048928,0.048000,0.048128
2048,1,4,4,512,0.051712,0.044000,0.052224,0.050784,0.069024
2048,1,4,4,1024,0.057600,0.056768,0.073920,0.055968,0.056640
2048,1,4,8,1,0.100352,0.100288,0.099872,0.099456,0.101312
2048,1,4,8,2,0.082048,0.079744,0.079200,0.077696,0.078336
2048,1,4,8,4,0.065344,0.066848,0.066464,0.068160,0.068992
2048,1,4,8,8,0.059424,0.058368,0.059392,0.063584,0.062464
2048,1,4,8,16,0.057696,0.057824,0.057952,0.058208,0.050176
2048,1,4,8,32,0.054272,0.055296,0.056256,0.055968,0.054816
2048,1,4,8,64,0.055072,0.054816,0.054592,0.053248,0.053888
2048,1,4,8,128,0.052896,0.052544,0.053184,0.052960,0.052832
2048,1,4,8,256,0.055296,0.056320,0.057056,0.055296,0.056256
