N,Version,Threshold,Blocks,Threads,Average
2048,1,1024,512,1,0.0579904
2048,1,1024,512,2,0.0521344
2048,1,1024,512,4,0.0621952
2048,1,1024,512,8,0.0601344
2048,1,1024,512,16,0.0723776
2048,1,1024,512,32,0.0902336
2048,1,1024,512,64,0.1219264
2048,1,1024,512,128,0.2048512
2048,1,1024,512,256,0.3694912
2048,1,1024,512,512,0.6185408
2048,1,1024,512,1024,0.9886208
2048,1,1024,1024,1,0.0590912
2048,1,1024,1024,2,0.0632576
2048,1,1024,1024,4,0.0737664
2048,1,1024,1024,8,0.080448
2048,1,1024,1024,16,0.098272
2048,1,1024,1024,32,0.1364352
2048,1,1024,1024,64,0.2068928
2048,1,1024,1024,128,0.3612736
2048,1,1024,1024,256,0.6128128
2048,1,1024,1024,512,0.9630784
2048,1,1024,1024,1024,1.8418752
2048,1,1024,2048,1,0.0765696
2048,1,1024,2048,2,0.079968
2048,1,1024,2048,4,0.0941568
2048,1,1024,2048,8,0.1159168
2048,1,1024,2048,16,0.1540544
2048,1,1024,2048,32,0.2118272
2048,1,1024,2048,64,0.3441792
2048,1,1024,2048,128,0.5613568
2048,1,1024,2048,256,0.926464
2048,1,1024,2048,512,1.6851008
2048,1,1024,2048,1024,3.35408
2048,1,1024,4096,1,0.1031744
2048,1,1024,4096,2,0.1190784
2048,1,1024,4096,4,0.1405696
2048,1,1024,4096,8,0.1810176
2048,1,1024,4096,16,0.252032
2048,1,1024,4096,32,0.3866816
2048,1,1024,4096,64,0.5964608
2048,1,1024,4096,128,0.9604928
2048,1,1024,4096,256,1.7261184
2048,1,1024,4096,512,3.309792
2048,1,1024,4096,1024,6.6060096
2048,1,1024,8192,1,0.1568704
2048,1,1024,8192,2,0.1796736
2048,1,1024,8192,4,0.2293952
2048,1,1024,8192,8,0.3060672
2048,1,1024,8192,16,0.4371264
2048,1,1024,8192,32,0.62896
2048,1,1024,8192,64,0.9287424
2048,1,1024,8192,128,1.7084608
2048,1,1024,8192,256,3.1018944
2048,1,1024,8192,512,6.215904
2048,1,1024,8192,1024,12.8205248
2048,1,1024,16384,1,0.2533312
2048,1,1024,16384,2,0.310976
2048,1,1024,16384,4,0.4009216
2048,1,1024,16384,8,0.5336128
2048,1,1024,16384,16,0.7513024
2048,1,1024,16384,32,1.0264832
2048,1,1024,16384,64,1.6007616
2048,1,1024,16384,128,2.9390912
2048,1,1024,16384,256,5.7495232
2048,1,1024,16384,512,12.1753024
2048,1,1024,16384,1024,24.939289
2048,1,1024,32768,1,0.4488576
2048,1,1024,32768,2,0.5609664
2048,1,1024,32768,4,0.7471936
2048,1,1024,32768,8,1.0708416
2048,1,1024,32768,16,1.3639296
2048,1,1024,32768,32,1.9256128
2048,1,1024,32768,64,3.1649664
2048,1,1024,32768,128,5.8702784
2048,1,1024,32768,256,11.0763904
2048,1,1024,32768,512,23.9699138
2048,1,1024,32768,1024,48.9593474
2048,1,2048,1,1,0.4222336
2048,1,2048,1,2,0.2775872
2048,1,2048,1,4,0.188096
2048,1,2048,1,8,0.1274624
2048,1,2048,1,16,0.0958208
2048,1,2048,1,32,0.0767744
2048,1,2048,1,64,0.0635968
2048,1,2048,1,128,0.0559936
2048,1,2048,1,256,0.0535808
2048,1,2048,1,512,0.0540416
2048,1,2048,1,1024,0.0479424
2048,1,2048,2,1,0.2348224
2048,1,2048,2,2,0.1650496
2048,1,2048,2,4,0.1156096
2048,1,2048,2,8,0.0882752
2048,1,2048,2,16,0.0753792
2048,1,2048,2,32,0.061984
2048,1,2048,2,64,0.052256
2048,1,2048,2,128,0.05008
2048,1,2048,2,256,0.0480512
2048,1,2048,2,512,0.047168
2048,1,2048,2,1024,0.0523584
2048,1,2048,4,1,0.1404224
2048,1,2048,4,2,0.1084352
2048,1,2048,4,4,0.079264
2048,1,2048,4,8,0.0703552
2048,1,2048,4,16,0.0601536
2048,1,2048,4,32,0.0509824
2048,1,2048,4,64,0.050624
2048,1,2048,4,128,0.049824
2048,1,2048,4,256,0.0455168
2048,1,2048,4,512,0.0460608
2048,1,2048,4,1024,0.0534464
2048,1,2048,8,1,0.0989824
2048,1,2048,8,2,0.08192
2048,1,2048,8,4,0.0664064
2048,1,2048,8,8,0.0581056
2048,1,2048,8,16,0.051328
2048,1,2048,8,32,0.1899328
2048,1,2048,8,64,0.0454464
2048,1,2048,8,128,0.044896
2048,1,2048,8,256,0.051104
2048,1,2048,8,512,0.0572416
2048,1,2048,8,1024,0.0707136
2048,1,2048,16,1,0.0783488
2048,1,2048,16,2,0.0642624
2048,1,2048,16,4,0.0528128
2048,1,2048,16,8,0.0499712
2048,1,2048,16,16,0.0490176
2048,1,2048,16,32,0.054496
2048,1,2048,16,64,0.0443712
2048,1,2048,16,128,0.0514752
2048,1,2048,16,256,0.0572224
2048,1,2048,16,512,0.070016
2048,1,2048,16,1024,0.0899776
2048,1,2048,32,1,0.0643456
2048,1,2048,32,2,0.052832
2048,1,2048,32,4,0.046944
2048,1,2048,32,8,0.0503936
2048,1,2048,32,16,0.04528
2048,1,2048,32,32,0.0469376
2048,1,2048,32,64,0.0510336
2048,1,2048,32,128,0.056224
2048,1,2048,32,256,0.0680192
2048,1,2048,32,512,0.094208
2048,1,2048,32,1024,0.13392
2048,1,2048,64,1,0.05824
2048,1,2048,64,2,0.054048
2048,1,2048,64,4,0.0496896
2048,1,2048,64,8,0.046272
2048,1,2048,64,16,0.0447872
2048,1,2048,64,32,0.048672
2048,1,2048,64,64,0.0555456
2048,1,2048,64,128,0.0717504
2048,1,2048,64,256,0.0928064
2048,1,2048,64,512,0.1342976
2048,1,2048,64,1024,0.215136
2048,1,2048,128,1,0.05968
2048,1,2048,128,2,0.0518912
2048,1,2048,128,4,0.0481088
2048,1,2048,128,8,0.0488128
2048,1,2048,128,16,0.0509888
2048,1,2048,128,32,0.058048
2048,1,2048,128,64,0.0684352
2048,1,2048,128,128,0.0879168
2048,1,2048,128,256,0.1360192
2048,1,2048,128,512,0.212512
2048,1,2048,128,1024,0.386304
2048,1,2048,256,1,0.06192
2048,1,2048,256,2,0.0526592
2048,1,2048,256,4,0.0515008
2048,1,2048,256,8,0.05168
2048,1,2048,256,16,0.0568832
2048,1,2048,256,32,0.0721088
2048,1,2048,256,64,0.08272
2048,1,2048,256,128,0.1251456
2048,1,2048,256,256,0.2056448
2048,1,2048,256,512,0.3692096
2048,1,2048,256,1024,0.599936
2048,1,2048,512,1,0.0602816
2048,1,2048,512,2,0.0512576
2048,1,2048,512,4,0.0561408
2048,1,2048,512,8,0.066336
2048,1,2048,512,16,0.0710272
2048,1,2048,512,32,0.0901376
2048,1,2048,512,64,0.1225664
2048,1,2048,512,128,0.1977344
2048,1,2048,512,256,0.3658368
2048,1,2048,512,512,0.6260096
2048,1,2048,512,1024,1.0731776
2048,1,2048,1024,1,0.0606592
2048,1,2048,1024,2,0.0618176
2048,1,2048,1024,4,0.0724736
2048,1,2048,1024,8,0.0831104
2048,1,2048,1024,16,0.099584
2048,1,2048,1024,32,0.1400896
2048,1,2048,1024,64,0.2049024
2048,1,2048,1024,128,0.3773184
2048,1,2048,1024,256,0.6117568
2048,1,2048,1024,512,1.06768
2048,1,2048,1024,1024,1.8735104
2048,1,2048,2048,1,0.0782912
2048,1,2048,2048,2,0.0773824
2048,1,2048,2048,4,0.105792
2048,1,2048,2048,8,0.1164928
2048,1,2048,2048,16,0.1555648
2048,1,2048,2048,32,0.2246528
2048,1,2048,2048,64,0.3590656
2048,1,2048,2048,128,0.604608
2048,1,2048,2048,256,0.9952832
2048,1,2048,2048,512,1.717088
2048,1,2048,2048,1024,3.2878592
2048,1,2048,4096,1,0.0976768
2048,1,2048,4096,2,0.1164544
2048,1,2048,4096,4,0.1409216
2048,1,2048,4096,8,0.1825536
2048,1,2048,4096,16,0.25232
2048,1,2048,4096,32,0.3930112
2048,1,2048,4096,64,0.600928
2048,1,2048,4096,128,0.939296
2048,1,2048,4096,256,1.6286528
2048,1,2048,4096,512,3.1136768
2048,1,2048,4096,1024,6.2297216
2048,1,2048,8192,1,0.1542016
2048,1,2048,8192,2,0.1830656
2048,1,2048,8192,4,0.2195776
2048,1,2048,8192,8,0.2967872
2048,1,2048,8192,16,0.4440064
2048,1,2048,8192,32,0.6395328
2048,1,2048,8192,64,0.9621696
2048,1,2048,8192,128,1.673952
2048,1,2048,8192,256,3.0856064
2048,1,2048,8192,512,6.0639744
2048,1,2048,8192,1024,12.7679616
2048,1,2048,16384,1,0.2519488
2048,1,2048,16384,2,0.3063616
2048,1,2048,16384,4,0.4111808
2048,1,2048,16384,8,0.5458048
2048,1,2048,16384,16,0.7549888
2048,1,2048,16384,32,1.04416
2048,1,2048,16384,64,1.6801856
2048,1,2048,16384,128,3.1122112
2048,1,2048,16384,256,6.0755072
2048,1,2048,16384,512,11.7544832
2048,1,2048,16384,1024,23.6125568
2048,1,2048,32768,1,0.4484672
2048,1,2048,32768,2,0.5570624
2048,1,2048,32768,4,0.7524608
2048,1,2048,32768,8,1.0592256
2048,1,2048,32768,16,1.3201152
2048,1,2048,32768,32,1.9306304
2048,1,2048,32768,64,3.1535616
2048,1,2048,32768,128,5.737312
2048,1,2048,32768,256,11.7547712
2048,1,2048,32768,512,22.9013698
2048,1,2048,32768,1024,47.285279
2048,1,4096,1,1,0.4166528
2048,1,4096,1,2,0.2793408
2048,1,4096,1,4,0.192032
2048,1,4096,1,8,0.1271808
2048,1,4096,1,16,0.0945216
2048,1,4096,1,32,0.0750784
2048,1,4096,1,64,0.0631232
2048,1,4096,1,128,0.0548992
2048,1,4096,1,256,0.052416
2048,1,4096,1,512,0.0484352
2048,1,4096,1,1024,0.0475904
2048,1,4096,2,1,0.2363008
2048,1,4096,2,2,0.1641344
2048,1,4096,2,4,0.1196352
2048,1,4096,2,8,0.0905216
2048,1,4096,2,16,0.0706752
2048,1,4096,2,32,0.0600448
2048,1,4096,2,64,0.0552512
2048,1,4096,2,128,0.0518656
2048,1,4096,2,256,0.0506304
2048,1,4096,2,512,0.0467456
2048,1,4096,2,1024,0.0507904
2048,1,4096,4,1,0.1389696
2048,1,4096,4,2,0.1055808
2048,1,4096,4,4,0.0815808
2048,1,4096,4,8,0.0660352
2048,1,4096,4,16,0.0587008
2048,1,4096,4,32,0.0527936
2048,1,4096,4,64,0.0500608
2048,1,4096,4,128,0.0528704
2048,1,4096,4,256,0.04544
2048,1,4096,4,512,0.1184832
2048,1,4096,4,1024,0.0577408
2048,1,4096,8,1,0.1009536
2048,1,4096,8,2,0.0795968
2048,1,4096,8,4,0.061376
2048,1,4096,8,8,0.0510656
2048,1,4096,8,16,0.0500416
2048,1,4096,8,32,0.050368
2048,1,4096,8,64,0.0486464
2048,1,4096,8,128,0.0463232
2048,1,4096,8,256,0.0507136
2048,1,4096,8,512,0.0575808
2048,1,4096,8,1024,0.070112
2048,1,4096,16,1,0.073344
2048,1,4096,16,2,0.0649856
2048,1,4096,16,4,0.055424
2048,1,4096,16,8,0.0507008
2048,1,4096,16,16,0.0481216
2048,1,4096,16,32,0.0478208
2048,1,4096,16,64,0.04784
2048,1,4096,16,128,0.0494208
2048,1,4096,16,256,0.0661696
2048,1,4096,16,512,0.0655232
2048,1,4096,16,1024,0.08528
2048,1,4096,32,1,0.0615552
2048,1,4096,32,2,0.0580416
2048,1,4096,32,4,0.0513088
2048,1,4096,32,8,0.050208
2048,1,4096,32,16,0.0462336
2048,1,4096,32,32,0.0449984
2048,1,4096,32,64,0.0493824
2048,1,4096,32,128,0.0544064
2048,1,4096,32,256,0.06464
2048,1,4096,32,512,0.0841664
2048,1,4096,32,1024,0.1250048
2048,1,4096,64,1,0.0556736
2048,1,4096,64,2,0.0501952
2048,1,4096,64,4,0.0658944
2048,1,4096,64,8,0.0476672
2048,1,4096,64,16,0.0448448
2048,1,4096,64,32,0.048832
2048,1,4096,64,64,0.0564416
2048,1,4096,64,128,0.0695104
2048,1,4096,64,256,0.083328
2048,1,4096,64,512,0.1309696
2048,1,4096,64,1024,0.2133504
2048,1,4096,128,1,0.0635968
2048,1,4096,128,2,0.0521344
2048,1,4096,128,4,0.0475648
2048,1,4096,128,8,0.0488576
2048,1,4096,128,16,0.0525696
2048,1,4096,128,32,0.055264
2048,1,4096,128,64,0.0749504
2048,1,4096,128,128,0.0863616
2048,1,4096,128,256,0.1261184
2048,1,4096,128,512,0.2080448
2048,1,4096,128,1024,0.384768
2048,1,4096,256,1,0.0573248
2048,1,4096,256,2,0.0520192
2048,1,4096,256,4,0.0475456
2048,1,4096,256,8,0.052352
2048,1,4096,256,16,0.0559936
2048,1,4096,256,32,0.0632448
2048,1,4096,256,64,0.077376
2048,1,4096,256,128,0.1248448
2048,1,4096,256,256,0.2081728
2048,1,4096,256,512,0.3773376
2048,1,4096,256,1024,0.6391488
2048,1,4096,512,1,0.0569792
2048,1,4096,512,2,0.05184
2048,1,4096,512,4,0.0556544
2048,1,4096,512,8,0.0627904
2048,1,4096,512,16,0.0741312
2048,1,4096,512,32,0.0885888
2048,1,4096,512,64,0.1253312
2048,1,4096,512,128,0.2222656
2048,1,4096,512,256,0.370496
2048,1,4096,512,512,0.629984
2048,1,4096,512,1024,1.0589184
2048,1,4096,1024,1,0.0598208
2048,1,4096,1024,2,0.0614848
2048,1,4096,1024,4,0.0734144
2048,1,4096,1024,8,0.083776
2048,1,4096,1024,16,0.0958976
2048,1,4096,1024,32,0.136288
2048,1,4096,1024,64,0.21296
2048,1,4096,1024,128,0.360352
2048,1,4096,1024,256,0.5909824
2048,1,4096,1024,512,1.0100224
2048,1,4096,1024,1024,1.8178432
2048,1,4096,2048,1,0.0749568
2048,1,4096,2048,2,0.0817984
2048,1,4096,2048,4,0.0965184
2048,1,4096,2048,8,0.118368
2048,1,4096,2048,16,0.1533888
2048,1,4096,2048,32,0.2096576
2048,1,4096,2048,64,0.3541888
2048,1,4096,2048,128,0.6174784
2048,1,4096,2048,256,0.9944512
2048,1,4096,2048,512,1.7105536
2048,1,4096,2048,1024,3.4140416
2048,1,4096,4096,1,0.113184
2048,1,4096,4096,2,0.1148608
2048,1,4096,4096,4,0.1369024
2048,1,4096,4096,8,0.1820224
2048,1,4096,4096,16,0.2494912
2048,1,4096,4096,32,0.3738048
2048,1,4096,4096,64,0.592928
2048,1,4096,4096,128,0.9171392
2048,1,4096,4096,256,1.6473664
2048,1,4096,4096,512,3.2927936
2048,1,4096,4096,1024,6.3902528
2048,1,4096,8192,1,0.156352
2048,1,4096,8192,2,0.1826688
2048,1,4096,8192,4,0.2278336
2048,1,4096,8192,8,0.3076992
2048,1,4096,8192,16,0.4527296
2048,1,4096,8192,32,0.6553344
2048,1,4096,8192,64,0.9261312
2048,1,4096,8192,128,1.5821376
2048,1,4096,8192,256,3.0041088
2048,1,4096,8192,512,5.8595968
2048,1,4096,8192,1024,12.6933696
2048,1,4096,16384,1,0.2534912
2048,1,4096,16384,2,0.3103552
2048,1,4096,16384,4,0.4033856
2048,1,4096,16384,8,0.559904
2048,1,4096,16384,16,0.7663168
2048,1,4096,16384,32,1.0184256
2048,1,4096,16384,64,1.6226688
2048,1,4096,16384,128,3.1105664
2048,1,4096,16384,256,5.825984
2048,1,4096,16384,512,12.0134912
2048,1,4096,16384,1024,25.3441156
2048,1,4096,32768,1,0.4485632
2048,1,4096,32768,2,0.558816
2048,1,4096,32768,4,0.7441472
2048,1,4096,32768,8,1.067872
2048,1,4096,32768,16,1.3796288
2048,1,4096,32768,32,1.915584
2048,1,4096,32768,64,3.1350464
2048,1,4096,32768,128,5.9007616
2048,1,4096,32768,256,10.873568
2048,1,4096,32768,512,22.4829502
2048,1,4096,32768,1024,47.5422264
2048,1,8192,1,1,0.4189952
2048,1,8192,1,2,0.2807808
2048,1,8192,1,4,0.18544
2048,1,8192,1,8,0.132416
2048,1,8192,1,16,0.097984
2048,1,8192,1,32,0.072672
2048,1,8192,1,64,0.0616256
2048,1,8192,1,128,0.0549632
2048,1,8192,1,256,0.0510592
2048,1,8192,1,512,0.0489664
2048,1,8192,1,1024,0.0500544
2048,1,8192,2,1,0.23216
2048,1,8192,2,2,0.1632064
2048,1,8192,2,4,0.1189824
2048,1,8192,2,8,0.0875904
2048,1,8192,2,16,0.0687936
2048,1,8192,2,32,0.0569344
2048,1,8192,2,64,0.0551104
2048,1,8192,2,128,0.0485568
2048,1,8192,2,256,0.0495936
2048,1,8192,2,512,0.0478976
2048,1,8192,2,1024,0.0523712
2048,1,8192,4,1,0.1427648
2048,1,8192,4,2,0.1065408
2048,1,8192,4,4,0.0828096
2048,1,8192,4,8,0.0656704
2048,1,8192,4,16,0.0577216
2048,1,8192,4,32,0.0529664
2048,1,8192,4,64,0.0498048
2048,1,8192,4,128,0.0473408
2048,1,8192,4,256,0.044896
2048,1,8192,4,512,0.0492608
2048,1,8192,4,1024,0.0552
2048,1,8192,8,1,0.0959168
2048,1,8192,8,2,0.0777664
2048,1,8192,8,4,0.0653824
2048,1,8192,8,8,0.0546176
2048,1,8192,8,16,0.0483648
2048,1,8192,8,32,0.0506752
2048,1,8192,8,64,0.0491328
2048,1,8192,8,128,0.046016
2048,1,8192,8,256,0.0512576
2048,1,8192,8,512,0.0559424
2048,1,8192,8,1024,0.0747008
2048,1,8192,16,1,0.0735296
2048,1,8192,16,2,0.0662336
2048,1,8192,16,4,0.051008
2048,1,8192,16,8,0.0481984
2048,1,8192,16,16,0.048736
2048,1,8192,16,32,0.0492736
2048,1,8192,16,64,0.0484224
2048,1,8192,16,128,0.0494272
2048,1,8192,16,256,0.0566208
2048,1,8192,16,512,0.0690112
2048,1,8192,16,1024,0.086816
2048,1,8192,32,1,0.0643968
2048,1,8192,32,2,0.0550848
2048,1,8192,32,4,0.0500992
2048,1,8192,32,8,0.0488256
2048,1,8192,32,16,0.0473984
2048,1,8192,32,32,0.045024
2048,1,8192,32,64,0.05024
2048,1,8192,32,128,0.0539008
2048,1,8192,32,256,0.0697024
2048,1,8192,32,512,0.0883136
2048,1,8192,32,1024,0.1344512
2048,1,8192,64,1,0.055776
2048,1,8192,64,2,0.0545664
2048,1,8192,64,4,0.049696
2048,1,8192,64,8,0.0508224
2048,1,8192,64,16,0.0446656
2048,1,8192,64,32,0.0462528
2048,1,8192,64,64,0.0528704
2048,1,8192,64,128,0.06336
2048,1,8192,64,256,0.0833856
2048,1,8192,64,512,0.130208
2048,1,8192,64,1024,0.214976
2048,1,8192,128,1,0.0561024
2048,1,8192,128,2,0.05728
2048,1,8192,128,4,0.0518784
2048,1,8192,128,8,0.0462016
2048,1,8192,128,16,0.0529856
2048,1,8192,128,32,0.0575616
2048,1,8192,128,64,0.0651392
2048,1,8192,128,128,0.084064
2048,1,8192,128,256,0.1209344
2048,1,8192,128,512,0.1965248
2048,1,8192,128,1024,0.3613568
2048,1,8192,256,1,0.0560192
2048,1,8192,256,2,0.0507264
2048,1,8192,256,4,0.049056
2048,1,8192,256,8,0.051424
2048,1,8192,256,16,0.0609216
2048,1,8192,256,32,0.0703936
2048,1,8192,256,64,0.0851968
2048,1,8192,256,128,0.1258496
2048,1,8192,256,256,0.2069056
2048,1,8192,256,512,0.3471744
2048,1,8192,256,1024,0.594048
2048,1,8192,512,1,0.0542144
2048,1,8192,512,2,0.0526208
2048,1,8192,512,4,0.0591808
2048,1,8192,512,8,0.0656448
2048,1,8192,512,16,0.0771904
2048,1,8192,512,32,0.0900416
2048,1,8192,512,64,0.1259776
2048,1,8192,512,128,0.208576
2048,1,8192,512,256,0.3669952
2048,1,8192,512,512,0.6185792
2048,1,8192,512,1024,1.0448384
2048,1,8192,1024,1,0.0595968
2048,1,8192,1024,2,0.066368
2048,1,8192,1024,4,0.0712448
2048,1,8192,1024,8,0.0835456
2048,1,8192,1024,16,0.101248
2048,1,8192,1024,32,0.137184
2048,1,8192,1024,64,0.2135424
2048,1,8192,1024,128,0.3679744
2048,1,8192,1024,256,0.5933504
2048,1,8192,1024,512,0.9984256
2048,1,8192,1024,1024,1.864864
2048,1,8192,2048,1,0.0805952
2048,1,8192,2048,2,0.0842816
2048,1,8192,2048,4,0.0989248
2048,1,8192,2048,8,0.1134016
2048,1,8192,2048,16,0.153408
2048,1,8192,2048,32,0.2178944
2048,1,8192,2048,64,0.3688704
2048,1,8192,2048,128,0.6113344
2048,1,8192,2048,256,0.9875328
2048,1,8192,2048,512,1.743648
2048,1,8192,2048,1024,3.4718528
2048,1,8192,4096,1,0.0991168
2048,1,8192,4096,2,0.1214656
2048,1,8192,4096,4,0.143392
2048,1,8192,4096,8,0.1864832
2048,1,8192,4096,16,0.2538304
2048,1,8192,4096,32,0.3730112
2048,1,8192,4096,64,0.5982272
2048,1,8192,4096,128,0.9004224
2048,1,8192,4096,256,1.718176
2048,1,8192,4096,512,3.2355456
2048,1,8192,4096,1024,6.5962368
2048,1,8192,8192,1,0.18352
2048,1,8192,8192,2,0.1985792
2048,1,8192,8192,4,0.265568
2048,1,8192,8192,8,0.3264576
2048,1,8192,8192,16,0.473472
2048,1,8192,8192,32,0.6635072
2048,1,8192,8192,64,0.9906624
2048,1,8192,8192,128,1.6866048
2048,1,8192,8192,256,3.2401856
2048,1,8192,8192,512,6.3024192
2048,1,8192,8192,1024,13.1686144
2048,1,8192,16384,1,0.2569664
2048,1,8192,16384,2,0.3063744
2048,1,8192,16384,4,0.3952256
2048,1,8192,16384,8,0.5620288
2048,1,8192,16384,16,0.8066368
2048,1,8192,16384,32,1.0839552
2048,1,8192,16384,64,1.6823424
2048,1,8192,16384,128,3.0263232
2048,1,8192,16384,256,6.0597888
2048,1,8192,16384,512,12.2032576
2048,1,8192,16384,1024,25.1997702
2048,1,8192,32768,1,0.4537088
2048,1,8192,32768,2,0.5474368
2048,1,8192,32768,4,0.7363648
2048,1,8192,32768,8,1.0651648
2048,1,8192,32768,16,1.3740992
2048,1,8192,32768,32,1.9411776
2048,1,8192,32768,64,3.0474176
2048,1,8192,32768,128,5.8556608
2048,1,8192,32768,256,11.2323392
2048,1,8192,32768,512,22.592793
2048,1,8192,32768,1024,48.3765244
2048,1,10000,1,1,0.4186368
2048,1,10000,1,2,0.279424
2048,1,10000,1,4,0.1841728
2048,1,10000,1,8,0.1353984
2048,1,10000,1,16,0.0984704
2048,1,10000,1,32,0.0742848
2048,1,10000,1,64,0.059488
2048,1,10000,1,128,0.0542784
2048,1,10000,1,256,0.0498368
2048,1,10000,1,512,0.0526464
2048,1,10000,1,1024,0.0492032
2048,1,10000,2,1,0.237568
2048,1,10000,2,2,0.1660672
2048,1,10000,2,4,0.1189568
2048,1,10000,2,8,0.0881024
2048,1,10000,2,16,0.0709312
2048,1,10000,2,32,0.0577216
2048,1,10000,2,64,0.0538368
2048,1,10000,2,128,0.0517824
2048,1,10000,2,256,0.0495616
2048,1,10000,2,512,0.046912
2048,1,10000,2,1024,0.0478464
2048,1,10000,4,1,0.1414976
2048,1,10000,4,2,0.1039488
2048,1,10000,4,4,0.0805376
2048,1,10000,4,8,0.0666688
2048,1,10000,4,16,0.0575296
2048,1,10000,4,32,0.0514816
2048,1,10000,4,64,0.049632
2048,1,10000,4,128,0.0449664
2048,1,10000,4,256,0.0527488
2048,1,10000,4,512,0.0494208
2048,1,10000,4,1024,0.05504
2048,1,10000,8,1,0.0981056
2048,1,10000,8,2,0.0796544
2048,1,10000,8,4,0.0668928
2048,1,10000,8,8,0.0549248
2048,1,10000,8,16,0.050592
2048,1,10000,8,32,0.0603136
2048,1,10000,8,64,0.0452224
2048,1,10000,8,128,0.0519936
2048,1,10000,8,256,0.0594752
2048,1,10000,8,512,0.05664
2048,1,10000,8,1024,0.0690176
2048,1,10000,16,1,0.0763712
2048,1,10000,16,2,0.0625344
2048,1,10000,16,4,0.05552
2048,1,10000,16,8,0.0536768
2048,1,10000,16,16,0.0489152
2048,1,10000,16,32,0.0476544
2048,1,10000,16,64,0.0458368
2048,1,10000,16,128,0.0478208
2048,1,10000,16,256,0.0553088
2048,1,10000,16,512,0.069856
2048,1,10000,16,1024,0.0916928
2048,1,10000,32,1,0.0569664
2048,1,10000,32,2,0.0560832
2048,1,10000,32,4,0.0476416
2048,1,10000,32,8,0.0449664
2048,1,10000,32,16,0.049152
2048,1,10000,32,32,0.0452928
2048,1,10000,32,64,0.05136
2048,1,10000,32,128,0.0539712
2048,1,10000,32,256,0.068416
2048,1,10000,32,512,0.0884672
2048,1,10000,32,1024,0.1303232
2048,1,10000,64,1,0.0536064
2048,1,10000,64,2,0.0541952
2048,1,10000,64,4,0.05136
2048,1,10000,64,8,0.047744
2048,1,10000,64,16,0.0475712
2048,1,10000,64,32,0.0499648
2048,1,10000,64,64,0.0565632
2048,1,10000,64,128,0.0681536
2048,1,10000,64,256,0.088544
2048,1,10000,64,512,0.1262464
2048,1,10000,64,1024,0.21232
2048,1,10000,128,1,0.0584256
2048,1,10000,128,2,0.0520896
2048,1,10000,128,4,0.0544448
2048,1,10000,128,8,0.046496
2048,1,10000,128,16,0.0513792
2048,1,10000,128,32,0.0589312
2048,1,10000,128,64,0.066464
2048,1,10000,128,128,0.0862912
2048,1,10000,128,256,0.1228608
2048,1,10000,128,512,0.1982848
2048,1,10000,128,1024,0.3588096
2048,1,10000,256,1,0.0563776
2048,1,10000,256,2,0.054112
2048,1,10000,256,4,0.0505536
2048,1,10000,256,8,0.0557632
2048,1,10000,256,16,0.0575616
2048,1,10000,256,32,0.068032
2048,1,10000,256,64,0.078368
2048,1,10000,256,128,0.1268544
2048,1,10000,256,256,0.2094144
2048,1,10000,256,512,0.3651904
2048,1,10000,256,1024,0.6400576
2048,1,10000,512,1,0.0582336
2048,1,10000,512,2,0.0538752
2048,1,10000,512,4,0.0557824
2048,1,10000,512,8,0.067616
2048,1,10000,512,16,0.073664
2048,1,10000,512,32,0.0840064
2048,1,10000,512,64,0.1257728
2048,1,10000,512,128,0.2183232
2048,1,10000,512,256,0.3788736
2048,1,10000,512,512,0.635392
2048,1,10000,512,1024,1.0460416
2048,1,10000,1024,1,0.0598272
2048,1,10000,1024,2,0.0622144
2048,1,10000,1024,4,0.0729216
2048,1,10000,1024,8,0.0862592
2048,1,10000,1024,16,0.111584
2048,1,10000,1024,32,0.1394112
2048,1,10000,1024,64,0.2142528
2048,1,10000,1024,128,0.371872
2048,1,10000,1024,256,0.614464
2048,1,10000,1024,512,1.0245504
2048,1,10000,1024,1024,1.8545728
2048,1,10000,2048,1,0.076736
2048,1,10000,2048,2,0.0830656
2048,1,10000,2048,4,0.0985472
2048,1,10000,2048,8,0.1189568
2048,1,10000,2048,16,0.15152
2048,1,10000,2048,32,0.2194432
2048,1,10000,2048,64,0.3743936
2048,1,10000,2048,128,0.6130176
2048,1,10000,2048,256,0.9880128
2048,1,10000,2048,512,1.783264
2048,1,10000,2048,1024,3.6073792
2048,1,10000,4096,1,0.1204864
2048,1,10000,4096,2,0.1205952
2048,1,10000,4096,4,0.1519936
2048,1,10000,4096,8,0.1868608
2048,1,10000,4096,16,0.2595584
2048,1,10000,4096,32,0.3915008
2048,1,10000,4096,64,0.6133184
2048,1,10000,4096,128,0.9815488
2048,1,10000,4096,256,1.7502272
2048,1,10000,4096,512,3.3464384
2048,1,10000,4096,1024,6.5928256
2048,1,10000,8192,1,0.1788608
2048,1,10000,8192,2,0.1993664
2048,1,10000,8192,4,0.2472384
2048,1,10000,8192,8,0.3185088
2048,1,10000,8192,16,0.453024
2048,1,10000,8192,32,0.6634624
2048,1,10000,8192,64,1.6316416
2048,1,10000,8192,128,1.7088064
2048,1,10000,8192,256,3.2356608
2048,1,10000,8192,512,6.2927104
2048,1,10000,8192,1024,12.8166784
2048,1,10000,16384,1,0.2575616
2048,1,10000,16384,2,0.3113984
2048,1,10000,16384,4,0.4021888
2048,1,10000,16384,8,0.5612864
2048,1,10000,16384,16,0.8256
