100,100,
100,200,
100,300,
700,400,2.490528,2.404768,2.533440,1.193632,1.226368
700,500,2.553344,1.245184,2.712576,2.743200,2.765600
700,600,2.808000,2.418336,2.483200,2.589696,2.507776
700,700,2.506944,2.338112,2.185376,2.427040,1.328704
700,800,2.461696,2.521408,2.490240,2.750464,1.313568
700,900,2.589472,2.947136,2.586208,2.822144,2.510176
700,1000,2.790528,2.824064,2.214560,2.224416,2.624160
800,100,2.612224,2.516960,2.484448,2.576416,2.573504
800,200,2.703040,1.339168,2.801120,2.724832,2.685344
800,300,2.638752,2.576000,1.252352,1.286144,2.736288
800,400,1.314816,2.533856,1.478656,1.392512,2.811520
800,500,2.767712,2.773440,2.545504,2.465408,2.530496
800,600,1.278912,2.640448,2.795520,2.464448,2.710432
800,700,2.069632,2.186848,1.289216,2.732032,2.789440
800,800,1.345280,2.515424,1.266688,2.338848,2.590272
800,900,2.528864,2.495488,2.141056,1.261312,2.506496
800,1000,2.746016,2.583616,2.562048,2.493536,3.014400
900,100,2.470432,1.302528,2.105920,2.482336,1.219264
900,200,2.493440,1.222400,1.255200,1.234528,1.234944
900,300,2.471936,2.519232,2.548672,2.556544,2.401088
900,400,2.491808,2.830304,2.463776,2.515040,2.499584
900,500,2.569216,2.293792,2.103328,2.507296,2.557248
900,600,2.765344,2.780672,2.441696,3.097536,2.783328
900,700,2.806784,2.440800,2.551296,1.252032,2.160736
900,800,1.258496,2.524224,2.415424,2.273696,2.539808
900,900,2.626944,2.427776,2.956288,2.918016,2.654912
900,1000,2.796544,2.895872,2.917056,2.475392,2.478560
1000,100,2.749760,2.742272,2.735392,2.676544,2.510048
1000,200,2.518144,1.203200,1.212416,1.210368,2.520064
1000,300,2.162912,1.236992,2.488768,2.326944,2.438336
1000,400,2.771040,2.737504,2.751072,2.760736,2.763104
1000,500,1.294336,1.233472,2.701952,2.719200,2.701856
1000,600,1.344512,2.791520,2.330624,2.511136,2.230272
1000,700,2.732032,2.255488,2.485248,2.130976,2.542752
1000,800,2.636896,2.540544,2.898304,2.354496,2.946592
1000,900,1.402880,2.427904,1.323008,2.502624,3.923040
1000,1000,2.517472,2.410496,2.514400,2.548096,2.789952
